subscription_id,user_id,plan_type,start_date,end_date,status,created_at
S_001445,U_000962,Basic,2022-03-27,2024-01-16,canceled,2022-03-27
S_001446,U_000963,Basic,2023-03-24,2023-05-23,canceled,2023-03-24
S_001447,U_000963,Basic,2023-06-07,,active,2023-06-07
S_001448,U_000964,Basic,2023-05-22,2024-04-16,canceled,2023-05-22
S_001449,U_000964,Basic,2024-05-13,2024-08-11,canceled,2024-05-13
S_001450,U_000965,Pro,2024-07-10,,active,2024-07-10
S_001451,U_000965,Basic,2024-07-10,,active,2024-07-10
S_001452,U_000966,Pro,2022-06-28,2024-01-19,canceled,2022-06-28
S_001453,U_000966,Basic,2024-02-02,,active,2024-02-02
S_001454,U_000967,Pro,2023-05-01,,active,2023-05-01
S_001455,U_000968,Pro,2023-12-20,,active,2023-12-20
S_001456,U_000968,Pro,2023-12-20,,active,2023-12-20
S_001457,U_000969,Pro,2022-12-06,2023-03-06,active,2022-12-06
S_001458,U_000969,Basic,2023-03-14,2023-10-10,active,2023-03-14
S_001459,U_000970,Basic,2023-02-28,2023-10-26,canceled,2023-02-28
S_001460,U_000970,Pro,2023-11-18,2024-01-17,canceled,2023-11-18
S_001461,U_000971,Enterprise,2023-12-20,2024-05-18,active,2023-12-20
S_001462,U_000972,Pro,2022-12-11,2023-12-06,active,2022-12-11
S_001463,U_000973,Basic,2023-08-16,2024-10-09,canceled,2023-08-16
S_001464,U_000974,Pro,2024-11-19,,active,2024-11-19
S_001465,U_000975,Pro,2024-04-22,,active,2024-04-22
S_001466,U_000975,Pro,2024-04-22,,active,2024-04-22
S_001467,U_000976,Basic,2022-09-17,2024-07-08,canceled,2022-09-17
S_001468,U_000976,Basic,2024-07-21,2024-09-19,canceled,2024-07-21
S_001469,U_000977,Basic,2022-10-27,2023-06-24,active,2022-10-27
S_001470,U_000977,Basic,2023-07-14,2023-09-12,canceled,2023-07-14
S_001471,U_000978,Pro,2024-03-15,,active,2024-03-15
S_001472,U_000979,Pro,2023-07-05,2024-03-31,canceled,2023-07-05
S_001473,U_000980,Basic,2024-07-14,,active,2024-07-14
S_001474,U_000981,Basic,2024-04-05,,active,2024-04-05
S_001475,U_000982,Enterprise,2024-01-26,2024-11-21,active,2024-01-26
S_001476,U_000983,Basic,2023-11-02,2024-09-27,canceled,2023-11-02
S_001477,U_000983,Basic,2024-10-20,,active,2024-10-20
S_001478,U_000984,Pro,2022-07-10,2023-03-07,active,2022-07-10
S_001479,U_000984,Pro,2023-03-29,2023-11-24,canceled,2023-03-29
S_001480,U_000985,Basic,2022-05-10,2022-10-07,canceled,2022-05-10
S_001481,U_000985,Basic,2022-10-24,2024-10-13,active,2022-10-24
S_001482,U_000986,Pro,2023-03-23,2024-07-15,canceled,2023-03-23
S_001483,U_000986,Basic,2024-08-03,2024-11-01,canceled,2024-08-03
S_001484,U_000987,Pro,2024-10-10,,active,2024-10-10
S_001485,U_000988,Basic,2023-08-04,2024-01-31,canceled,2023-08-04
S_001486,U_000989,Basic,2022-09-25,2023-05-23,active,2022-09-25
S_001487,U_000990,Basic,2023-12-05,2024-10-30,canceled,2023-12-05
S_001488,U_000990,Basic,2024-11-11,,active,2024-11-11
S_001489,U_000991,Pro,2022-07-23,2023-11-15,canceled,2022-07-23
S_001490,U_000991,Basic,2023-12-04,2024-08-30,canceled,2023-12-04
S_001491,U_000992,Basic,2022-09-12,2023-09-07,canceled,2022-09-12
S_001492,U_000993,Basic,2024-07-23,,active,2024-07-23
S_001493,U_000994,Pro,2023-02-19,2023-09-17,canceled,2023-02-19
S_001494,U_000995,Basic,2022-11-22,2023-04-21,canceled,2022-11-22
S_001495,U_000995,Basic,2023-04-26,2024-12-16,canceled,2023-04-26
S_001496,U_000996,Pro,2024-01-09,,active,2024-01-09
S_001497,U_000997,Basic,2024-02-01,2024-05-31,canceled,2024-02-01
S_001498,U_000998,Basic,2024-03-22,,active,2024-03-22
S_001499,U_000998,Basic,2024-03-22,2024-12-17,canceled,2024-03-22
S_001500,U_000999,Basic,2024-05-29,,active,2024-05-29
S_001501,U_000999,Basic,2024-05-29,2024-11-25,canceled,2024-05-29
S_001502,U_001000,Basic,2022-01-03,2023-10-25,canceled,2022-01-03
S_001503,U_001001,Pro,2022-06-09,2023-07-04,canceled,2022-06-09
S_001504,U_001001,Pro,2023-07-22,2024-01-18,canceled,2023-07-22
S_001505,U_001002,Enterprise,2023-04-09,2023-10-06,active,2023-04-09
S_001506,U_001003,Enterprise,2022-01-20,2023-04-15,active,2022-01-20
S_001507,U_001004,Basic,2022-09-04,2023-10-29,canceled,2022-09-04
S_001508,U_001004,Basic,2023-11-13,,active,2023-11-13
S_001509,U_001005,Pro,2024-09-05,,active,2024-09-05
S_001510,U_001006,Basic,2024-02-24,2024-10-21,canceled,2024-02-24
S_001511,U_001007,Enterprise,2022-07-31,2024-02-21,active,2022-07-31
S_001512,U_001007,Basic,2024-03-22,,active,2024-03-22
S_001513,U_001008,Basic,2023-09-05,2024-03-03,canceled,2023-09-05
S_001514,U_001008,Pro,2024-03-25,,active,2024-03-25
S_001515,U_001009,Basic,2022-09-30,2023-05-28,canceled,2022-09-30
S_001516,U_001009,Pro,2023-06-07,2024-11-28,canceled,2023-06-07
S_001517,U_001010,Pro,2024-12-22,,active,2024-12-22
S_001518,U_001011,Basic,2022-12-03,2024-10-23,canceled,2022-12-03
S_001519,U_001012,Basic,2023-03-13,2023-11-08,canceled,2023-03-13
S_001520,U_001012,Basic,2023-11-23,2024-05-21,canceled,2023-11-23
S_001521,U_001013,Pro,2024-06-25,,active,2024-06-25
S_001522,U_001013,Basic,2024-06-25,,active,2024-06-25
S_001523,U_001014,Pro,2022-07-25,2022-11-22,canceled,2022-07-25
S_001524,U_001015,Basic,2024-02-26,2024-06-25,canceled,2024-02-26
S_001525,U_001016,Pro,2023-10-07,2024-06-03,canceled,2023-10-07
S_001526,U_001017,Pro,2023-07-22,2024-07-16,canceled,2023-07-22
S_001527,U_001017,Basic,2024-08-04,,active,2024-08-04
S_001528,U_001018,Basic,2023-08-07,2024-01-04,active,2023-08-07
S_001529,U_001019,Basic,2023-02-25,2023-07-25,canceled,2023-02-25
S_001530,U_001020,Basic,2024-11-09,,active,2024-11-09
S_001531,U_001020,Pro,2024-11-09,,active,2024-11-09
S_001532,U_001021,Pro,2023-08-29,2024-05-25,active,2023-08-29
S_001533,U_001021,Enterprise,2024-06-20,,active,2024-06-20
S_001534,U_001022,Pro,2024-10-10,,active,2024-10-10
S_001535,U_001023,Basic,2023-05-09,2024-09-30,canceled,2023-05-09
S_001536,U_001023,Basic,2024-10-05,,active,2024-10-05
S_001537,U_001024,Basic,2022-05-26,2022-12-22,canceled,2022-05-26
S_001538,U_001024,Enterprise,2022-12-27,2024-11-16,canceled,2022-12-27
S_001539,U_001025,Pro,2024-01-10,2024-05-09,canceled,2024-01-10
S_001540,U_001026,Pro,2024-03-03,2024-08-30,canceled,2024-03-03
S_001541,U_001026,Enterprise,2024-09-29,,active,2024-09-29
S_001542,U_001027,Basic,2024-01-19,2024-05-18,canceled,2024-01-19
S_001543,U_001027,Basic,2024-06-17,,active,2024-06-17
S_001544,U_001028,Enterprise,2024-08-22,,active,2024-08-22
S_001545,U_001028,Pro,2024-08-22,,active,2024-08-22
S_001546,U_001029,Enterprise,2022-05-19,2022-07-18,canceled,2022-05-19
S_001547,U_001029,Basic,2022-07-28,2023-04-24,canceled,2022-07-28
S_001548,U_001030,Enterprise,2023-03-18,2024-03-12,canceled,2023-03-18
S_001549,U_001030,Enterprise,2024-04-09,,active,2024-04-09
S_001550,U_001031,Pro,2024-03-26,,active,2024-03-26
S_001551,U_001031,Basic,2024-03-26,2024-09-22,active,2024-03-26
S_001552,U_001032,Pro,2024-10-23,2024-12-22,canceled,2024-10-23
S_001553,U_001033,Basic,2024-04-03,2024-07-02,canceled,2024-04-03
S_001554,U_001033,Pro,2024-07-15,,active,2024-07-15
S_001555,U_001034,Pro,2022-11-09,2024-02-02,canceled,2022-11-09
S_001556,U_001034,Basic,2024-02-17,,active,2024-02-17
S_001557,U_001035,Basic,2023-09-27,,active,2023-09-27
S_001558,U_001035,Basic,2023-09-27,2024-01-25,active,2023-09-27
S_001559,U_001036,Pro,2023-02-21,2024-02-16,active,2023-02-21
S_001560,U_001037,Pro,2023-11-01,2024-03-30,canceled,2023-11-01
S_001561,U_001038,Basic,2022-05-16,2024-01-06,active,2022-05-16
S_001562,U_001038,Basic,2024-02-04,2024-06-03,canceled,2024-02-04
S_001563,U_001039,Pro,2023-05-04,,active,2023-05-04
S_001564,U_001039,Basic,2023-05-04,2024-12-24,canceled,2023-05-04
S_001565,U_001040,Pro,2022-06-26,2022-11-23,canceled,2022-06-26
S_001566,U_001040,Pro,2022-11-29,2023-07-27,active,2022-11-29
S_001567,U_001041,Basic,2024-07-17,2024-11-14,canceled,2024-07-17
S_001568,U_001042,Basic,2022-04-23,2024-04-12,canceled,2022-04-23
S_001569,U_001043,Basic,2022-09-02,2023-04-30,canceled,2022-09-02
S_001570,U_001044,Basic,2022-01-24,2023-12-15,canceled,2022-01-24
S_001571,U_001045,Basic,2023-12-12,2024-02-10,canceled,2023-12-12
S_001572,U_001045,Basic,2024-02-21,,active,2024-02-21
S_001573,U_001046,Pro,2023-06-15,,active,2023-06-15
S_001574,U_001047,Basic,2022-09-17,2023-09-12,canceled,2022-09-17
S_001575,U_001048,Basic,2022-03-02,2023-10-23,canceled,2022-03-02
S_001576,U_001049,Basic,2023-07-12,2024-05-07,active,2023-07-12
S_001577,U_001049,Basic,2024-06-04,2024-08-03,canceled,2024-06-04
S_001578,U_001050,Basic,2023-06-23,2024-01-19,canceled,2023-06-23
S_001579,U_001050,Basic,2024-01-26,2024-04-25,canceled,2024-01-26
S_001580,U_001051,Pro,2024-10-13,,active,2024-10-13
S_001581,U_001052,Basic,2024-01-08,,active,2024-01-08
S_001582,U_001052,Basic,2024-01-08,,active,2024-01-08
S_001583,U_001053,Pro,2022-12-08,2024-08-29,canceled,2022-12-08
S_001584,U_001053,Basic,2024-09-05,,active,2024-09-05
S_001585,U_001054,Basic,2023-06-07,2024-10-29,canceled,2023-06-07
S_001586,U_001054,Pro,2024-11-12,,active,2024-11-12
S_001587,U_001055,Basic,2022-08-25,2023-03-23,canceled,2022-08-25
S_001588,U_001056,Basic,2022-01-06,2023-05-01,canceled,2022-01-06
S_001589,U_001056,Pro,2023-05-31,2024-07-24,canceled,2023-05-31
S_001590,U_001057,Basic,2023-05-16,2024-07-09,canceled,2023-05-16
S_001591,U_001057,Pro,2024-07-14,,active,2024-07-14
S_001592,U_001058,Enterprise,2024-01-16,,active,2024-01-16
S_001593,U_001058,Basic,2024-01-16,,active,2024-01-16
S_001594,U_001059,Basic,2023-01-02,2024-11-22,active,2023-01-02
S_001595,U_001060,Basic,2024-05-08,2024-07-07,canceled,2024-05-08
S_001596,U_001061,Basic,2023-05-24,2023-07-23,canceled,2023-05-24
S_001597,U_001061,Basic,2023-08-02,,active,2023-08-02
S_001598,U_001062,Basic,2023-07-10,2024-12-01,canceled,2023-07-10
S_001599,U_001062,Basic,2024-12-21,,active,2024-12-21
S_001600,U_001063,Enterprise,2024-02-03,2024-05-03,canceled,2024-02-03
S_001601,U_001063,Basic,2024-05-11,,active,2024-05-11
S_001602,U_001064,Pro,2022-04-18,2022-10-15,canceled,2022-04-18
S_001603,U_001064,Pro,2022-11-04,2024-01-28,canceled,2022-11-04
S_001604,U_001065,Basic,2024-11-22,,active,2024-11-22
S_001605,U_001066,Pro,2022-05-22,2024-02-11,canceled,2022-05-22
S_001606,U_001066,Basic,2024-02-25,,active,2024-02-25
S_001607,U_001067,Basic,2023-09-29,,active,2023-09-29
S_001608,U_001068,Basic,2024-07-24,,active,2024-07-24
S_001609,U_001069,Basic,2023-02-15,2024-02-10,canceled,2023-02-15
S_001610,U_001069,Pro,2024-02-25,,active,2024-02-25
S_001611,U_001070,Basic,2023-09-15,,active,2023-09-15
S_001612,U_001070,Pro,2023-09-15,,active,2023-09-15
S_001613,U_001071,Enterprise,2024-08-08,,active,2024-08-08
S_001614,U_001072,Pro,2024-10-07,,active,2024-10-07
S_001615,U_001073,Pro,2023-05-18,2024-02-12,canceled,2023-05-18
S_001616,U_001074,Basic,2024-04-19,2024-09-16,canceled,2024-04-19
S_001617,U_001075,Basic,2023-12-11,,active,2023-12-11
S_001618,U_001075,Basic,2023-12-11,2024-10-06,canceled,2023-12-11
S_001619,U_001076,Pro,2022-01-03,2022-10-30,canceled,2022-01-03
S_001620,U_001077,Basic,2022-08-01,2023-04-28,canceled,2022-08-01
S_001621,U_001078,Pro,2023-05-03,2024-09-24,canceled,2023-05-03
S_001622,U_001078,Basic,2024-10-24,,active,2024-10-24
S_001623,U_001079,Enterprise,2022-05-03,2024-01-23,active,2022-05-03
S_001624,U_001079,Pro,2024-02-03,,active,2024-02-03
S_001625,U_001080,Enterprise,2022-07-10,2024-03-31,canceled,2022-07-10
S_001626,U_001081,Pro,2024-11-30,,active,2024-11-30
S_001627,U_001082,Basic,2024-07-27,,active,2024-07-27
S_001628,U_001082,Basic,2024-07-27,2024-09-25,canceled,2024-07-27
S_001629,U_001083,Basic,2022-07-15,2022-09-13,canceled,2022-07-15
S_001630,U_001084,Basic,2024-03-18,,active,2024-03-18
S_001631,U_001084,Pro,2024-03-18,2024-09-14,canceled,2024-03-18
S_001632,U_001085,Basic,2022-05-08,2023-05-03,canceled,2022-05-08
S_001633,U_001086,Basic,2023-04-30,,active,2023-04-30
S_001634,U_001086,Pro,2023-04-30,2024-03-25,canceled,2023-04-30
S_001635,U_001087,Enterprise,2023-10-08,2024-03-06,canceled,2023-10-08
S_001636,U_001087,Basic,2024-03-21,,active,2024-03-21
S_001637,U_001088,Basic,2023-10-14,2024-12-07,canceled,2023-10-14
S_001638,U_001089,Pro,2023-04-24,2024-06-17,canceled,2023-04-24
S_001639,U_001089,Pro,2024-07-11,2024-10-09,canceled,2024-07-11
S_001640,U_001090,Pro,2022-10-06,2023-01-04,canceled,2022-10-06
S_001641,U_001091,Basic,2022-11-15,2023-03-15,canceled,2022-11-15
S_001642,U_001092,Enterprise,2024-07-09,,active,2024-07-09
S_001643,U_001093,Pro,2024-04-12,,active,2024-04-12
S_001644,U_001094,Basic,2024-01-04,2024-12-29,canceled,2024-01-04
S_001645,U_001094,Basic,2025-01-18,,active,2025-01-18
S_001646,U_001095,Pro,2023-09-24,2024-11-17,canceled,2023-09-24
S_001647,U_001095,Pro,2024-12-09,,active,2024-12-09
S_001648,U_001096,Basic,2022-09-03,2023-06-30,canceled,2022-09-03
S_001649,U_001096,Pro,2023-07-06,,active,2023-07-06
S_001650,U_001097,Basic,2023-09-16,,active,2023-09-16
S_001651,U_001098,Basic,2023-03-17,2023-06-15,canceled,2023-03-17
S_001652,U_001099,Enterprise,2022-07-06,2023-01-02,canceled,2022-07-06
S_001653,U_001100,Pro,2024-03-22,,active,2024-03-22
S_001654,U_001100,Basic,2024-03-22,,active,2024-03-22
S_001655,U_001101,Basic,2023-09-05,,active,2023-09-05
S_001656,U_001101,Pro,2023-09-05,2024-11-28,canceled,2023-09-05
S_001657,U_001102,Basic,2022-03-05,2022-10-31,canceled,2022-03-05
S_001658,U_001103,Basic,2023-05-27,2023-09-24,canceled,2023-05-27
S_001659,U_001104,Basic,2022-07-28,2023-01-24,canceled,2022-07-28
S_001660,U_001105,Basic,2022-01-25,2023-02-19,canceled,2022-01-25
S_001661,U_001105,Pro,2023-03-01,2024-11-20,canceled,2023-03-01
S_001662,U_001106,Pro,2022-09-25,2023-11-19,canceled,2022-09-25
S_001663,U_001106,Basic,2023-12-03,,active,2023-12-03
S_001664,U_001107,Basic,2024-02-02,2024-07-01,canceled,2024-02-02
S_001665,U_001107,Basic,2024-07-31,,active,2024-07-31
S_001666,U_001108,Pro,2023-06-15,2024-05-10,active,2023-06-15
S_001667,U_001109,Pro,2022-05-13,2023-04-08,canceled,2022-05-13
S_001668,U_001110,Basic,2022-09-21,2023-07-18,canceled,2022-09-21
S_001669,U_001111,Basic,2022-09-08,2023-04-06,active,2022-09-08
S_001670,U_001111,Basic,2023-04-17,2024-06-10,canceled,2023-04-17
S_001671,U_001112,Pro,2022-04-14,2022-11-10,active,2022-04-14
S_001672,U_001112,Basic,2022-11-30,2023-10-26,canceled,2022-11-30
S_001673,U_001113,Basic,2024-06-06,2024-11-03,active,2024-06-06
S_001674,U_001114,Pro,2022-03-02,2022-12-27,active,2022-03-02
S_001675,U_001115,Basic,2022-12-20,2024-08-11,active,2022-12-20
S_001676,U_001115,Basic,2024-08-19,,active,2024-08-19
S_001677,U_001116,Enterprise,2023-01-19,2024-02-13,canceled,2023-01-19
S_001678,U_001117,Basic,2024-07-02,2024-09-30,active,2024-07-02
S_001679,U_001118,Basic,2023-05-19,2024-01-14,canceled,2023-05-19
S_001680,U_001119,Pro,2024-04-23,,active,2024-04-23
S_001681,U_001120,Basic,2022-05-05,2022-09-02,canceled,2022-05-05
S_001682,U_001121,Basic,2024-02-24,,active,2024-02-24
S_001683,U_001121,Basic,2024-02-24,2024-06-23,canceled,2024-02-24
S_001684,U_001122,Basic,2023-02-13,,active,2023-02-13
S_001685,U_001123,Basic,2022-02-09,2023-07-04,canceled,2022-02-09
S_001686,U_001123,Basic,2023-07-23,2023-09-21,canceled,2023-07-23
S_001687,U_001124,Enterprise,2024-09-09,,active,2024-09-09
S_001688,U_001125,Pro,2023-12-06,2024-08-02,active,2023-12-06
S_001689,U_001125,Pro,2024-08-07,,active,2024-08-07
S_001690,U_001126,Pro,2023-10-21,2023-12-20,active,2023-10-21
S_001691,U_001127,Basic,2023-01-04,2024-12-24,canceled,2023-01-04
S_001692,U_001127,Pro,2025-01-05,,active,2025-01-05
S_001693,U_001128,Basic,2023-03-25,2024-12-14,canceled,2023-03-25
S_001694,U_001128,Basic,2025-01-03,,active,2025-01-03
S_001695,U_001129,Pro,2022-04-30,2023-11-21,canceled,2022-04-30
S_001696,U_001129,Pro,2023-12-19,,active,2023-12-19
S_001697,U_001130,Basic,2024-01-03,,active,2024-01-03
S_001698,U_001131,Enterprise,2022-11-23,2023-10-19,canceled,2022-11-23
S_001699,U_001131,Pro,2023-11-14,,active,2023-11-14
S_001700,U_001132,Basic,2023-05-09,2024-08-01,canceled,2023-05-09
S_001701,U_001132,Pro,2024-08-14,,active,2024-08-14
S_001702,U_001133,Pro,2022-04-25,2023-08-18,canceled,2022-04-25
S_001703,U_001133,Basic,2023-09-13,2023-12-12,canceled,2023-09-13
S_001704,U_001134,Basic,2024-03-06,,active,2024-03-06
S_001705,U_001135,Pro,2022-12-27,2024-08-18,canceled,2022-12-27
S_001706,U_001136,Pro,2023-10-14,2024-12-07,canceled,2023-10-14
S_001707,U_001137,Enterprise,2022-02-27,2023-09-20,canceled,2022-02-27
S_001708,U_001138,Basic,2022-10-19,2024-05-11,canceled,2022-10-19
S_001709,U_001139,Pro,2024-10-05,,active,2024-10-05
S_001710,U_001140,Basic,2022-12-26,2024-01-20,canceled,2022-12-26
S_001711,U_001140,Basic,2024-02-06,,active,2024-02-06
S_001712,U_001141,Basic,2022-07-04,2023-09-27,canceled,2022-07-04
S_001713,U_001142,Pro,2023-03-25,2024-07-17,canceled,2023-03-25
S_001714,U_001143,Pro,2024-09-05,,active,2024-09-05
S_001715,U_001144,Basic,2023-02-17,2023-06-17,canceled,2023-02-17
S_001716,U_001145,Pro,2022-12-30,2023-11-25,active,2022-12-30
S_001717,U_001146,Enterprise,2022-02-14,2022-10-12,canceled,2022-02-14
S_001718,U_001147,Basic,2022-10-18,2023-05-16,active,2022-10-18
S_001719,U_001147,Basic,2023-06-11,2024-04-06,canceled,2023-06-11
S_001720,U_001148,Enterprise,2024-01-18,,active,2024-01-18
S_001721,U_001148,Basic,2024-01-18,,active,2024-01-18
S_001722,U_001149,Basic,2024-03-21,,active,2024-03-21
S_001723,U_001149,Basic,2024-03-21,,active,2024-03-21
S_001724,U_001150,Pro,2023-11-21,,active,2023-11-21
S_001725,U_001150,Basic,2023-11-21,,active,2023-11-21
S_001726,U_001151,Basic,2022-10-07,2023-11-01,canceled,2022-10-07
S_001727,U_001152,Pro,2024-09-24,,active,2024-09-24
S_001728,U_001152,Pro,2024-09-24,,active,2024-09-24
S_001729,U_001153,Pro,2024-01-01,,active,2024-01-01
S_001730,U_001153,Pro,2024-01-01,,active,2024-01-01
S_001731,U_001154,Enterprise,2022-12-26,2024-02-19,canceled,2022-12-26
S_001732,U_001154,Pro,2024-03-10,2024-07-08,canceled,2024-03-10
S_001733,U_001155,Basic,2023-08-27,,active,2023-08-27
S_001734,U_001156,Basic,2022-01-04,2022-12-30,canceled,2022-01-04
S_001735,U_001157,Basic,2022-03-08,2023-09-29,canceled,2022-03-08
S_001736,U_001158,Pro,2023-10-14,2024-03-12,canceled,2023-10-14
S_001737,U_001159,Enterprise,2022-08-02,2023-11-25,canceled,2022-08-02
S_001738,U_001160,Basic,2023-11-10,,active,2023-11-10
S_001739,U_001160,Basic,2023-11-10,,active,2023-11-10
S_001740,U_001161,Basic,2023-12-12,2024-05-10,canceled,2023-12-12
S_001741,U_001162,Enterprise,2022-07-01,2023-05-27,active,2022-07-01
S_001742,U_001163,Pro,2022-01-24,2023-04-19,canceled,2022-01-24
S_001743,U_001163,Enterprise,2023-04-28,2023-08-26,canceled,2023-04-28
S_001744,U_001164,Basic,2023-05-27,,active,2023-05-27
S_001745,U_001165,Pro,2023-06-10,2023-09-08,canceled,2023-06-10
S_001746,U_001166,Pro,2022-04-09,2023-11-30,active,2022-04-09
S_001747,U_001166,Pro,2023-12-12,,active,2023-12-12
S_001748,U_001167,Basic,2024-05-09,2024-11-05,canceled,2024-05-09
S_001749,U_001168,Basic,2024-10-06,,active,2024-10-06
S_001750,U_001169,Basic,2024-02-08,,active,2024-02-08
S_001751,U_001169,Pro,2024-02-08,,active,2024-02-08
S_001752,U_001170,Basic,2023-04-07,2023-07-06,canceled,2023-04-07
S_001753,U_001171,Basic,2022-05-31,2022-09-28,canceled,2022-05-31
S_001754,U_001171,Basic,2022-10-24,2023-12-18,canceled,2022-10-24
S_001755,U_001172,Basic,2022-02-11,2022-09-09,canceled,2022-02-11
S_001756,U_001173,Basic,2022-08-03,2024-02-24,canceled,2022-08-03
S_001757,U_001174,Basic,2022-12-15,2024-11-04,canceled,2022-12-15
S_001758,U_001174,Basic,2024-11-22,,active,2024-11-22
S_001759,U_001175,Basic,2022-06-03,2023-04-29,canceled,2022-06-03
S_001760,U_001176,Basic,2023-11-24,2024-02-22,canceled,2023-11-24
S_001761,U_001176,Basic,2024-02-27,,active,2024-02-27
S_001762,U_001177,Basic,2024-09-15,2024-11-14,canceled,2024-09-15
S_001763,U_001177,Basic,2024-12-14,,active,2024-12-14
S_001764,U_001178,Pro,2022-12-04,2023-08-01,canceled,2022-12-04
S_001765,U_001178,Basic,2023-08-21,2024-01-18,canceled,2023-08-21
S_001766,U_001179,Basic,2022-11-18,2023-05-17,active,2022-11-18
S_001767,U_001180,Basic,2023-11-10,2024-03-09,canceled,2023-11-10
S_001768,U_001181,Pro,2024-04-18,,active,2024-04-18
S_001769,U_001181,Enterprise,2024-04-18,,active,2024-04-18
S_001770,U_001182,Basic,2023-06-28,2024-09-20,canceled,2023-06-28
S_001771,U_001182,Pro,2024-10-05,2024-12-04,canceled,2024-10-05
S_001772,U_001183,Basic,2023-05-02,,active,2023-05-02
S_001773,U_001183,Pro,2023-05-02,2024-01-27,canceled,2023-05-02
S_001774,U_001184,Pro,2024-03-15,,active,2024-03-15
S_001775,U_001184,Pro,2024-03-15,,active,2024-03-15
S_001776,U_001185,Basic,2024-10-02,,active,2024-10-02
S_001777,U_001186,Basic,2024-01-09,2024-05-08,canceled,2024-01-09
S_001778,U_001186,Basic,2024-05-13,,active,2024-05-13
S_001779,U_001187,Pro,2022-06-29,2022-12-26,canceled,2022-06-29
S_001780,U_001188,Basic,2024-09-10,,active,2024-09-10
S_001781,U_001188,Basic,2024-09-10,,active,2024-09-10
S_001782,U_001189,Pro,2022-02-22,2023-11-14,canceled,2022-02-22
S_001783,U_001189,Pro,2023-11-28,,active,2023-11-28
S_001784,U_001190,Basic,2023-08-21,,active,2023-08-21
S_001785,U_001190,Basic,2023-08-21,,active,2023-08-21
S_001786,U_001191,Basic,2022-08-25,2022-12-23,canceled,2022-08-25
S_001787,U_001192,Basic,2024-08-22,,active,2024-08-22
S_001788,U_001193,Pro,2022-07-06,2024-03-27,canceled,2022-07-06
S_001789,U_001193,Enterprise,2024-04-11,,active,2024-04-11
S_001790,U_001194,Basic,2023-01-14,2024-02-08,active,2023-01-14
S_001791,U_001195,Basic,2024-01-27,,active,2024-01-27
S_001792,U_001195,Basic,2024-01-27,,active,2024-01-27
S_001793,U_001196,Pro,2022-04-02,2022-11-28,canceled,2022-04-02
